"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;42,0820864877637;0,981650431255109;0,923746435999449;0,906796087269229;8929,33163782043;0,648368;1,76310151285104e-12;-0,0717984839982148;2,309601;4;5;9;2;"SMJYB05_20220410_140303.wav";2022-04-10 14:23:03
1;40,8833082302506;0,981302590664281;0,921427599224319;0,904199290228394;8909,89794305103;0,648695;1,74069066773261e-12;-0,222955608646527;2,318522;3;5;9;3;"SMJYB05_20220410_140303.wav";2022-04-10 14:18:03
1;38,9968682916665;0,979050424946873;0,923904043449042;0,904548646348918;8869,34690598266;0,740324;1,66556537010744e-12;-0,276240311750875;2,077068;1;5;9;4;"SMJYB05_20220410_140303.wav";2022-04-10 14:13:03
1;38,6278500202525;0,980604479426942;0,920347863713969;0,902497237788934;8928,78869230401;0,713973;1,73703725479636e-12;0,166845117460336;2,157556;9;5;9;5;"SMJYB05_20220410_140303.wav";2022-04-10 14:08:03
1;34,4356604660552;0,981971617442663;0,921755129001858;0,905137374912025;8862,46387870584;0,700405;1,7832645200173e-12;-0,244651534824138;2,184882;7;5;10;1;"SMJYB05_20220410_143303.wav";2022-04-10 14:58:03
1;35,7132826797318;0,981719445201439;0,919212645903092;0,902408928758131;8874,71515760171;0,671588;1,75745916549389e-12;-0,141838457621196;2,255071;2;5;10;2;"SMJYB05_20220410_143303.wav";2022-04-10 14:53:03
1;34,7655522076923;0,982085484237755;0,920202405629079;0,903717425128981;8875,31973772181;0,679115;1,77538264124238e-12;-0,401239946989815;2,23765;6;5;10;3;"SMJYB05_20220410_143303.wav";2022-04-10 14:48:03
1;37,2077949795033;0,981013284644331;0,923930397885742;0,906387994412636;8906,66898450936;0,727597;1,74023396353953e-12;-0,250172374461212;2,123423;6;5;10;4;"SMJYB05_20220410_143303.wav";2022-04-10 14:43:03
1;36,4205470013233;0,981773177094792;0,918563283055935;0,901820792768448;8863,77971783926;0,703797;1,76408772613958e-12;-0,140888987226011;2,171173;5;5;10;5;"SMJYB05_20220410_143303.wav";2022-04-10 14:38:03
1;42,6322578933382;0,981614630549324;0,924377746431812;0,90738272005168;8902,55120192835;0,574903;1,75444970633135e-12;-0,0210038437520945;2,451458;2;5;11;1;"SMJYB05_20220410_150302.wav";2022-04-10 15:28:02
1;38,4813744837092;0,981445611495832;0,923155820430352;0,906027228688203;8856,19156413795;0,616574;1,74882698033963e-12;-0,286428636085549;2,382614;3;5;11;2;"SMJYB05_20220410_150302.wav";2022-04-10 15:23:02
1;37,5648860380845;0,981914605816063;0,922866088042659;0,90617569106142;8882,01908400613;0,634628;1,77384873673016e-12;-0,143933337132004;2,340036;5;5;11;3;"SMJYB05_20220410_150302.wav";2022-04-10 15:18:02
1;39,7254410513148;0,977582901915815;0,919025886838136;0,898423993390981;8852,92286059676;0,82905;1,67111594015232e-12;0,546867928434811;1,696343;5;5;11;4;"SMJYB05_20220410_150302.wav";2022-04-10 15:13:02
1;40,8933960088618;0,980490330653849;0,922332517582792;0,904338115137549;8865,21379205077;0,667852;1,71476687078667e-12;0,12025736120663;2,272024;3;5;11;5;"SMJYB05_20220410_150302.wav";2022-04-10 15:08:02
1;36,000182920638;0,982249268945892;0,92409865159028;0,907695224958437;8885,04003422387;0,640655;1,77942075289949e-12;-0,454484373709269;2,33877;4;5;12;1;"SMJYB05_20220410_153303.wav";2022-04-10 15:58:03
1;36,27662764062;0,981978916223817;0,919861892302343;0,903284984078644;8852,26182120768;0,676134;1,76501519122091e-12;-0,283898085853896;2,247424;5;5;12;2;"SMJYB05_20220410_153303.wav";2022-04-10 15:53:03
1;34,7131202592249;0,981036397973483;0,92141084547373;0,903937576897249;8865,65680206057;0,706482;1,73442753874802e-12;-0,719732516618055;2,170784;5;5;12;3;"SMJYB05_20220410_153303.wav";2022-04-10 15:48:03
1;34,0939421464941;0,980682213807795;0,917490157064314;0,899766278376693;8836,25220217251;0,719466;1,72543720314015e-12;-0,475463309014246;2,130212;4;5;12;4;"SMJYB05_20220410_153303.wav";2022-04-10 15:43:03
1;35,3583304159137;0,980555946049182;0,918480737695317;0,900621748678782;8842,6313071958;0,713866;1,71238804972819e-12;-0,518142536534589;2,139943;6;5;12;5;"SMJYB05_20220410_153303.wav";2022-04-10 15:38:03
1;36,2572218884562;0,980808278261625;0,918778404267604;0,901145464793672;8827,31638922922;0,767124;1,74075920023349e-12;-0,32789570734607;1,973656;5;5;13;1;"SMJYB05_20220410_160303.wav";2022-04-10 16:28:03
1;35,2356758086494;0,980710726890596;0,91730767987248;0,899613481510066;8839,35039831108;0,722492;1,72840491545690e-12;0,0461573328353852;2,118548;4;5;13;2;"SMJYB05_20220410_160303.wav";2022-04-10 16:23:03
1;35,6004343411295;0,981559840477489;0,917178895158484;0,900265970021081;8859,26509955752;0,69676;1,74864891215359e-12;-0,341477072841302;2,178537;5;5;13;3;"SMJYB05_20220410_160303.wav";2022-04-10 16:18:03
1;34,2958772986761;0,980880762852493;0,917424701224323;0,899884240796635;8799,41397116736;0,734297;1,7264368915882e-12;-0,596193106864732;2,073188;9;5;13;4;"SMJYB05_20220410_160303.wav";2022-04-10 16:13:03
1;33,1166777695466;0,981307954794939;0,919744409193891;0,902552505120137;8812,49726863468;0,718621;1,74682111982129e-12;-0,635755051306462;2,120324;6;5;13;5;"SMJYB05_20220410_160303.wav";2022-04-10 16:08:03
1;36,7384084643822;0,980827984036933;0,91840246369073;0,900794836996331;8855,82898713317;0,689047;1,72575173866125e-12;-0,113347146196957;2,19903;8;5;14;1;"SMJYB05_20220410_163303.wav";2022-04-10 16:58:03
1;36,571858482247;0,979767515241586;0,916480913489067;0,897938227375521;8796,20848011867;0,807752;1,68977629018944e-12;-0,255968953392523;1,804426;9;5;14;2;"SMJYB05_20220410_163303.wav";2022-04-10 16:53:03
1;33,4918790673058;0,981195468860464;0,918478512398842;0,901206954611443;8789,12000237087;0,746595;1,73848645115558e-12;-0,522308042024722;2,039893;8;5;14;3;"SMJYB05_20220410_163303.wav";2022-04-10 16:48:03
1;36,039207017785;0,980200417867477;0,917240033842972;0,89907906445766;8819,75905978005;0,822708;1,70865270591723e-12;-0,150056353270871;1,725258;9;5;14;4;"SMJYB05_20220410_163303.wav";2022-04-10 16:43:03
1;36,1448360018171;0,980141112442194;0,917459379944448;0,899239657279277;8848,37058218784;0,765048;1,69856662282234e-12;0,401746605255485;1,975887;10;5;14;5;"SMJYB05_20220410_163303.wav";2022-04-10 16:38:03
1;38,0073639914104;0,979878338638075;0,915365602871072;0,896946926187746;8851,42794025875;0,809683;1,69862201930225e-12;0,254637300226384;1,796334;9;5;15;1;"SMJYB05_20220410_170303.wav";2022-04-10 17:28:03
1;35,4360906095329;0,979648733775327;0,919488763947163;0,90077600332148;8847,95248559616;0,772342;1,69340174158145e-12;0,247249041432705;1,954522;10;5;15;2;"SMJYB05_20220410_170303.wav";2022-04-10 17:23:03
1;35,0192029181234;0,981272757761646;0,917980465530268;0,900789222982206;8806,37140775497;0,733219;1,74326490748805e-12;-0,265870888521499;2,074733;7;5;15;3;"SMJYB05_20220410_170303.wav";2022-04-10 17:18:03
1;35,0680955175055;0,98206001576526;0,917586613377243;0,901125123999247;8805,71344143403;0,677977;1,76259146168993e-12;0,0050998932929097;2,220133;8;5;15;4;"SMJYB05_20220410_170303.wav";2022-04-10 17:13:03
1;34,2504769464327;0,98134051650622;0,918542063444595;0,901402542973408;8865,11549553439;0,788526;1,74395286473425e-12;0,379901808587113;1,885799;6;5;15;5;"SMJYB05_20220410_170303.wav";2022-04-10 17:08:03
1;37,7399951540123;0,980926428424041;0,912435689237681;0,895032281810547;8902,86119069922;0,774503;1,71905597243928e-12;0,198217726979314;1,934423;9;5;16;1;"SMJYB05_20220410_173303.wav";2022-04-10 17:58:03
1;34,9965392783518;0,981401217782166;0,91438000928093;0,897373654623973;8847,34830017643;0,842745;1,73259643565651e-12;-0,11436117007422;1,593845;8;5;16;2;"SMJYB05_20220410_173303.wav";2022-04-10 17:53:03
1;33,7852245497685;0,9814604859116;0,916831249592198;0,899833643723698;8859,85848394694;0,846569;1,7437561211667e-12;-0,277310115945401;1,551281;3;5;16;3;"SMJYB05_20220410_173303.wav";2022-04-10 17:48:03
1;34,104891055115;0,981096442611982;0,91598368968026;0,898668339435901;8861,68325048335;0,792975;1,72390346431802e-12;-0,106061317768499;1,861254;5;5;16;4;"SMJYB05_20220410_173303.wav";2022-04-10 17:43:03
1;36,0487219240311;0,980294220557362;0,920166895089517;0,902034289204466;8894,90923266967;0,798824;1,68592884497466e-12;-0,102973693960803;1,840522;4;5;16;5;"SMJYB05_20220410_173303.wav";2022-04-10 17:38:03
1;33,3035912944712;0,977592251156532;0,919746625661472;0,899137174274023;8903,57049528142;0,749809;1,57511794116272e-12;-0,34960038231242;2,041123;3;5;17;1;"SMJYB05_20220410_180302.wav";2022-04-10 18:28:02
1;32,4495718674301;0,98000885786796;0,921162201273878;0,90274711678155;8909,55761995366;0,733396;1,67514109561884e-12;-0,144374715308186;2,095232;3;5;17;2;"SMJYB05_20220410_180302.wav";2022-04-10 18:23:02
1;35,3408544967295;0,980150511101209;0,919227084610014;0,90098089679858;8929,96390619723;0,827419;1,69170331129353e-12;0,671468305653224;1,685263;5;5;17;3;"SMJYB05_20220410_180302.wav";2022-04-10 18:18:02
1;35,923341495807;0,98018392800783;0,916340679226862;0,898182406357948;8901,7389575907;0,871977;1,68157548173994e-12;0,489467788399108;1,335674;8;5;17;4;"SMJYB05_20220410_180302.wav";2022-04-10 18:13:02
1;37,4896527754175;0,980843909341785;0,922022016518048;0,904359679180758;8981,39231353966;0,855704;1,7084318935564e-12;0,640562263106279;1,452989;6;5;17;5;"SMJYB05_20220410_180302.wav";2022-04-10 18:08:02
1;37,2481272282106;0,981115958457259;0,922162220319277;0,904748070641622;8935,13632293144;0,850985;1,71919951316444e-12;0,78726005602541;1,483444;2;5;18;1;"SMJYB05_20220410_183302.wav";2022-04-10 18:58:02
1;36,3197977939623;0,980886771503977;0,922346964641315;0,904717936353512;8943,21774284099;0,862013;1,71071543862543e-12;0,886580996400554;1,387079;3;5;18;2;"SMJYB05_20220410_183302.wav";2022-04-10 18:53:02
1;36,8171168451635;0,981920180635456;0,919792327396434;0,903162648264213;8920,79538577557;0,78849;1,74824490601151e-12;0,708228936540918;1,864935;3;5;18;3;"SMJYB05_20220410_183302.wav";2022-04-10 18:48:02
