"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;67,8284219018687;0,983041797910696;0,938908702404577;0,922986498885794;8815,89407574714;0,456883;1,80146588243292e-12;0,0743957254318586;2,631899;0;1;10;3;"SMJYB01_20220408_155202.wav";2022-04-08 16:07:02
1;67,7388461774729;0,983039497231888;0,938608833481108;0,922689555762678;8824,19746044326;0,468834;1,80167836770939e-12;0,0731891888899528;2,609709;0;1;10;4;"SMJYB01_20220408_155202.wav";2022-04-08 16:02:02
1;67,6802878474699;0,983026627555205;0,938773753000569;0,922839596449493;8813,72763167247;0,463552;1,80336902211272e-12;0,0704165181377847;2,619368;0;1;10;5;"SMJYB01_20220408_155202.wav";2022-04-08 15:57:02
1;67,803876029111;0,983033082462987;0,93871509195832;0,922787990402314;8813,95087275531;0,475992;1,80338774581973e-12;0,0775441439110877;2,596392;0;1;11;1;"SMJYB01_20220408_162202.wav";2022-04-08 16:47:02
1;67,8248548857541;0,98302882123861;0,938987693926179;0,923051965917813;8823,2078431647;0,466356;1,80208526166281e-12;0,0797053944999786;2,614452;0;1;11;2;"SMJYB01_20220408_162202.wav";2022-04-08 16:42:02
1;67,7849686471369;0,98302491183096;0,938556146108812;0,922624072777021;8819,14736066282;0,484973;1,80156396294783e-12;0,0831077230483978;2,579775;0;1;11;3;"SMJYB01_20220408_162202.wav";2022-04-08 16:37:02
1;67,8634124382147;0,983036430207868;0,939072145141618;0,923142129267661;8812,93795929819;0,456283;1,80255071004393e-12;0,0810111592777592;2,6329;0;1;11;4;"SMJYB01_20220408_162202.wav";2022-04-08 16:32:02
1;67,844265949121;0,983050626911918;0,938764861327162;0,922853385450546;8814,12654901628;0,448282;1,80392330813483e-12;0,0806156147721502;2,648361;0;1;11;5;"SMJYB01_20220408_162202.wav";2022-04-08 16:27:02
1;67,9351404624968;0,983040904198161;0,938935239650585;0,923011746969628;8816,19389473128;0,450327;1,80288312096596e-12;0,082044468809;2,644389;0;1;12;1;"SMJYB01_20220408_165202.wav";2022-04-08 17:17:02
1;67,8578923687943;0,983034697224422;0,938690366988092;0,92276520069962;8822,61142593381;0,469895;1,80228922881848e-12;0,0816631617612272;2,607585;0;1;12;2;"SMJYB01_20220408_165202.wav";2022-04-08 17:12:02
