"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;31,6822026621358;0,982762752730565;0,929771563162978;0,913744860824649;8871,55887277956;0,540538;1,79374071139725e-12;0,362132494432045;2,578331;7;3;17;2;"SMJYB03_20220406_135502.wav";2022-04-06 14:15:02
0,99968;31,9030551502702;0,978342158947125;0,926558601857797;0,906491342932587;8893,72997889579;0,894573;1,71163220102304e-12;-0,0504738308283588;1,088134;10;3;17;3;"SMJYB03_20220406_135502.wav";2022-04-06 14:10:02
1;30,6666806038913;0,980146166762696;0,926703746148751;0,908305124512329;8872,87308978327;0,708942;1,72029472970161e-12;0,811351457701162;2,153084;7;3;17;4;"SMJYB03_20220406_135502.wav";2022-04-06 14:05:02
1;30,9803024319304;0,98274477168166;0,928214019268288;0,91219747443753;8869,51527567908;0,562255;1,79798123923984e-12;0,146389499899208;2,536597;5;3;17;5;"SMJYB03_20220406_135502.wav";2022-04-06 14:00:02
1;31,5650641788793;0,982402063560859;0,926467665164557;0,910163746080072;8837,6259734651;0,472952;1,801957127738e-12;-0,300345785483063;2,727042;8;3;18;1;"SMJYB03_20220406_142502.wav";2022-04-06 14:50:02
1;32,5843200356757;0,982500844687626;0,925626217675074;0,909428540730773;8846,99753404565;0,65834;1,79631953748275e-12;-0,115137456054808;2,282691;6;3;18;2;"SMJYB03_20220406_142502.wav";2022-04-06 14:45:02
1;36,8076024147199;0,979387796030956;0,924087414119874;0,905039935854809;8849,97328585992;0,567898;1,63863462420116e-12;-0,375473457896889;2,482451;1;3;18;3;"SMJYB03_20220406_142502.wav";2022-04-06 14:40:02
1;36,9193596162049;0,981686458140571;0,923026752125387;0,906122863062966;8838,04547315711;0,661943;1,65908059323837e-12;-0,433334815958915;2,257523;3;3;18;4;"SMJYB03_20220406_142502.wav";2022-04-06 14:35:02
1;39,6620964667422;0,981521487779616;0,920630164467956;0,90361828872338;8861,35765770611;0,646852;1,68263325396507e-12;-0,282449386584681;2,295839;3;3;18;5;"SMJYB03_20220406_142502.wav";2022-04-06 14:30:02
1;34,9791543993327;0,982136341412245;0,922794042585575;0,906309564862012;8836,96750043683;0,566094;1,67277883029057e-12;-0,467910041933446;2,486999;3;3;19;1;"SMJYB03_20220406_145502.wav";2022-04-06 15:20:02
1;40,5774231329926;0,981059555303552;0,922500034641304;0,90502747375271;8854,82340958313;0,882587;1,70759789562756e-12;-0,477083733777521;1,315934;1;3;19;2;"SMJYB03_20220406_145502.wav";2022-04-06 15:15:02
1;39,3091064714969;0,98136942366202;0,924293996157427;0,907073866303279;8899,96373173721;0,587729;1,65978192874594e-12;-0,303154845034619;2,415739;1;3;19;3;"SMJYB03_20220406_145502.wav";2022-04-06 15:10:02
1;38,9156156939712;0,981235629252745;0,921728618102575;0,904432960584143;8856,56752798277;0,853882;1,68063777241195e-12;-0,407470085275596;1,536158;1;3;19;4;"SMJYB03_20220406_145502.wav";2022-04-06 15:05:02
1;35,2499491233721;0,981941396835091;0,924868745177928;0,908166907529133;8853,47994763503;0,545719;1,68977838688375e-12;-0,452594862435665;2,539993;0;3;19;5;"SMJYB03_20220406_145502.wav";2022-04-06 15:00:02
1;38,3200635181686;0,980616540251013;0,922748452811422;0,904862395317912;8857,44258382553;0,560154;1,63328893280212e-12;-0,457277556171605;2,485353;0;3;20;1;"SMJYB03_20220406_152502.wav";2022-04-06 15:50:02
1;37,1843759259759;0,981847393768697;0,922477493517809;0,905732122820741;8841,50094496061;0,57513;1,68998037878319e-12;-0,524101942334191;2,449999;1;3;20;2;"SMJYB03_20220406_152502.wav";2022-04-06 15:45:02
